asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard008_pbo,guard008_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
AVAX,2.7625107789908427,0.000999000999000999,True,6.870904708022292,True,2.8088436391184417,True,20.11511993253526,True,2.1910528986665394,True,0.0,True,,True,,False,0.9998933644878629,,,False,
SOL,1.8268715758135932,0.003996003996003996,True,10.426976198505324,True,1.4298018410141102,True,18.741527136728887,True,1.3929590792185358,True,0.0,True,,True,,False,0.9903127095088208,,,False,
ETH,1.6532726352089322,0.004995004995004995,True,13.814394250007908,True,1.1243825925286262,True,25.310720637346844,True,1.1110253089780044,True,1.2364437430001194e-14,True,,True,,False,0.9840367533414656,,,False,
BTC,2.1818099699900992,0.000999000999000999,True,8.627686165279881,True,1.9994721549282053,True,17.61399571473293,True,1.626584508223767,True,1.444349387464318e-14,True,,True,,False,0.9984496646469793,,,False,
