fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,9.044317025880932,1.5105033576592015,-3.1502712743854855,1.4228786880088165,405,Base,41.0,36.0
10.0,5.0,7.6092507697448575,1.2683421096443968,-3.262798029813907,1.348562890389895,405,Stress1,41.0,36.0
