asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
BTC,1.9361510348250242,0.007,True,7.876943985718005,True,1.4465210222723566,True,19.51404715224039,True,1.3760763255363024,True,1.9225206703799888e-14,True,-0.6647335424470748,False,False,
