trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,sl_mult,tp1_mult,tp2_mult,tp3_mult
58,0.4285147819471921,483,2.2992781454363564,0.4285147819471921,-4.147002087738915,1.0994859471868375,True,4.5,2.0,4.0,4.0
59,1.001442454364051,450,6.848108081814974,1.001442454364051,-2.9827025544001184,1.2314973210790392,True,4.0,3.25,3.5,5.0
60,1.499543080233597,426,12.696309652597893,1.499543080233597,-2.642860993072771,1.381952215253665,True,3.75,4.5,4.5,5.5
61,2.494900171547637,504,20.50323270804435,2.494900171547637,-1.9408382274538338,1.6021321551326888,True,3.5,5.0,3.0,2.5
62,2.5831476144512693,504,23.64251842233005,2.5831476144512693,-1.8793456392460883,1.6777938575308402,True,3.5,4.75,3.0,4.5
63,1.8789736985535983,456,15.184442953716214,1.8789736985535983,-2.6140679920525267,1.456995719281764,True,3.75,4.75,3.5,4.0
64,2.7901879185214584,528,28.076989562079024,2.7901879185214584,-2.3975890579073567,1.7060150680916502,True,3.0,5.0,3.0,3.5
65,1.9782088590354203,507,18.555453123368125,1.9782088590354203,-2.7633868478882273,1.439702903719017,True,3.0,5.0,4.0,3.0
66,1.753052474019592,501,15.860443181634798,1.753052474019592,-2.401865987551055,1.3997492991882339,True,3.25,4.75,3.5,3.5
67,0.6940024147557636,603,4.583569924131958,0.6940024147557636,-3.393884594303742,1.1433160183078142,True,2.75,1.5,3.0,4.5
68,1.6490094372721205,540,17.97559103641071,1.6490094372721205,-3.3297828807468455,1.3748539250354754,True,2.75,4.25,4.0,5.0
69,2.4758444367211974,447,17.242765038467176,2.4758444367211974,-2.021623360683711,1.669327983761239,True,4.5,4.5,3.0,6.0
70,2.1787229106121133,420,16.362780724946525,2.1787229106121133,-2.5282622773665775,1.5653181029096108,True,4.25,5.0,4.0,7.0
71,2.9223837515752598,519,28.031454953217573,2.9223837515752598,-2.314413263949089,1.7672979702448857,True,3.25,5.0,3.0,3.5
72,1.6758493857088506,507,15.805453123368164,1.6758493857088506,-3.2373842009198572,1.3728603620830544,True,3.0,4.75,3.5,3.5
73,3.003745801650193,519,29.631454953217574,3.003745801650193,-2.301104061059911,1.811094368057297,True,3.25,5.0,3.0,4.0
74,1.980713532428104,501,17.556597027788644,1.980713532428104,-2.3912081710750765,1.4508067118205306,True,3.25,5.0,3.5,3.0
75,2.610022830197118,528,23.926989562079036,2.610022830197118,-2.423613969707783,1.6129266254624088,True,3.0,5.0,3.0,2.5
76,0.8663359921383652,570,8.07268447664946,0.8663359921383652,-3.0527768231263797,1.1736863669854263,True,2.75,3.0,3.5,4.0
77,2.9015452495383767,519,28.166070337833006,2.9015452495383767,-2.336463535730482,1.770982763330065,True,3.25,4.75,3.0,5.5
78,1.2023461311523715,450,11.879834351333862,1.2023461311523715,-5.260039601768563,1.2767988985124827,True,3.25,5.0,6.0,6.5
79,1.247317703797947,468,12.710983223510187,1.247317703797947,-4.378140786948926,1.2996202646251707,True,3.0,4.5,4.5,5.5
80,2.9015452495383767,519,28.166070337833006,2.9015452495383767,-2.336463535730482,1.770982763330065,True,3.25,4.75,3.0,5.5
81,2.9015452495383767,519,28.166070337833006,2.9015452495383767,-2.336463535730482,1.770982763330065,True,3.25,4.75,3.0,5.5
82,2.0782347635682012,501,19.706597027788675,2.0782347635682012,-2.3364332524420717,1.4966884128663709,True,3.25,4.75,3.5,6.0
83,2.3822122570178377,501,21.020787627496617,2.3822122570178377,-1.9249858854190949,1.6026329547414317,True,3.5,4.5,3.0,5.5
84,2.0183281324022846,501,19.54505856625022,2.0183281324022846,-2.337596630147687,1.492616970091889,True,3.25,4.75,3.5,5.0
85,1.528193415728793,480,13.523756394315821,1.528193415728793,-2.604808440073314,1.3509489295249624,True,3.5,4.75,3.5,5.5
86,2.6221169415652916,519,25.162224183986837,2.6221169415652916,-2.3826097607691055,1.6887592376293594,True,3.25,4.5,3.0,4.5
87,2.329579811761024,501,23.08736625855787,2.329579811761024,-2.2566871327916127,1.5740424804721311,True,3.25,5.0,4.0,6.0
