asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
ONE,3.001844513143286,0.0,True,7.848309531060171,True,3.114088510732299,True,16.2047736082045,True,2.596705389959761,True,1.255510672978888e-14,True,0.92,True,0.9999954174035078,,,True,
