fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,3.466810327850478,0.3347033367572971,-8.366707416603948,1.056234471260997,537,Base,9.0,4.0
10.0,5.0,-1.2496921546061412,-0.07991455162077213,-9.645571323599567,0.9806779103005834,537,Stress1,9.0,4.0
