fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,11.918701580900159,2.30464908723312,-3.0544099853676676,1.6657210434823695,456,Base,41.0,36.0
10.0,5.0,10.071167253189461,1.935915626447698,-3.3241782206485104,1.548403218525687,456,Stress1,41.0,36.0
