fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,9.194664291836352,1.6532728380934278,-2.0633775234863982,1.4540288805938397,426,Base,22.0,17.0
10.0,5.0,6.24066717998546,1.1110257363953941,-2.724237810894503,1.2956278225483544,426,Stress1,22.0,17.0
