fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,36.100576104399984,2.4068890720788025,-6.749056309369516,1.5521795906924056,567,Base,35.0,30.0
10.0,5.0,29.263139271333284,1.955994576520355,-7.658333830275177,1.4191784611836347,567,Stress1,35.0,30.0
