asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
AVAX,2.00044098508483,0.0,True,5.996200794650053,True,1.5204637049227887,True,26.732249275021925,True,1.3960301943832607,True,1.5040275145096612e-14,True,0.9391564096788516,True,True,
