asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
EGLD,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.5,2.25,5.0,8.5,5,26,12,22,52,2.505502882698151,15.253736611059864,297,0.18296645965993516,0.3326650731955594,129,-0.8253131774905501,-1.678618623493222,93,-4.6122851994365615,0.838232138010506,-0.3294002107081109,0.236,
IMX,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.0,4.5,9.5,10.0,5,34,16,28,52,0.25594229893397963,1.7865225102572158,321,1.1602178800875946,2.5132119817544707,91,-1.1940708753037632,-2.8032219277841386,97,-5.717246695116773,0.7770132134393819,-4.665390911456078,0.538,
