regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,3,14.732582824858179,0.14732582824858179,1.628932597420003,4.910860941619393,0.0
HIGH_VOL,3,60.51563127189235,0.6051563127189236,6.691011725785678,20.171877090630783,0.0
BEAR,12,129.30686725168187,1.2930686725168186,14.29702949174177,10.77557227097349,0.0
BULL,54,-41.8699121293131,-0.41869912129313097,-4.6294166833713914,-0.7753687431354278,0.0
SIDEWAYS,42,390.2526087606578,3.9025260876065775,43.148930720133244,9.291728780015662,0.0
RECOVERY,66,179.01851157387478,1.7901851157387478,19.793480376859975,2.712401690513254,0.0
OTHER,225,172.47541303444106,1.7247541303444105,19.070031771430713,0.7665573912641825,0.0
