iteration,sharpe,return,max_dd
59,0.4999041914025218,3.098794619995271,-0.048876439542193895
60,-1.0895080515291036,-7.473043218749376,-0.09932717043355421
61,-0.018360103970098015,-0.2241435020910676,-0.0769130776241862
62,0.9520602322457842,6.7886937018648785,-0.04526419454575714
63,0.7256040185485166,4.487292880010396,-0.04593311189243621
64,-0.12141810102737156,-0.9296774995796842,-0.06740179545629077
65,-0.1665117756856955,-1.1188272176320457,-0.07065396785489764
66,-0.2839788875855054,-1.8360752057710816,-0.062117217002441105
67,0.541676531384569,3.590934243007271,-0.05469378200337005
68,-0.8774293651946891,-5.9667745507038905,-0.12245426914822555
69,-0.20656563674798634,-1.3193209347495016,-0.04593048675830158
70,-0.45464392803838244,-3.0644707614716937,-0.0842212296217063
71,0.530352560205251,3.6779956081512077,-0.057548257731750097
72,-0.5191239080745144,-3.567213015463455,-0.07717560483002539
73,-0.6215405128974018,-4.266655326597013,-0.06795445426031643
74,0.7235102326046431,4.7537469819658895,-0.04992396595657733
75,0.4934407932957029,2.9448705440470846,-0.045411133535616655
76,-1.0540173304329468,-7.582646594921538,-0.1041943514909538
77,-0.5833580828380657,-4.518306698349839,-0.09733845576088762
78,0.020082524667267843,0.015535144693590297,-0.05960493175431891
79,0.3032605475261669,1.731580669872379,-0.05616655461185083
80,-0.8924298494701793,-6.330424384178935,-0.11866231040727881
81,0.5379802433549973,3.579663581838899,-0.045027127834281755
82,0.9575308739101297,5.411028805462914,-0.06559509620839954
83,-0.6465648721761171,-4.490160260869924,-0.10221676767843613
84,-0.3946829699117274,-2.7489134465244924,-0.06893597134382634
85,-0.02779960239773831,-0.23813064461626343,-0.050100646888592615
86,-0.6112548955256112,-4.286255411876683,-0.06645309192590698
87,0.17938148845603502,1.110959656754451,-0.051343447749601645
88,1.2800284425810804,7.458606431337977,-0.029879838616024057
89,0.48215321002443434,3.100376223836254,-0.05580140883655671
90,-0.2137493506110809,-1.4402086292954697,-0.0647397481999139
91,0.1624910990999223,0.9850024167150195,-0.04513528237305231
92,0.5493975516445144,3.773043008356325,-0.04576852328279857
93,-0.12823955388319752,-0.8933016901126023,-0.04023085771037971
94,0.4138760002533563,2.474778210425188,-0.0711112372924777
95,0.5324661183647045,3.601780157931511,-0.042916363519031164
96,-0.0441356567004093,-0.40322117065683116,-0.08426955124213287
97,-0.384728505548607,-2.535064119614039,-0.07053270171673376
98,-0.030949960568512444,-0.3374407135214086,-0.06681778162910867
99,-0.6259193726682617,-4.55372034494882,-0.09900650264301525
100,0.01978264612787998,0.020631024401618347,-0.04534669924222212
101,-0.736361252228068,-5.279575261065861,-0.0972089095157409
102,-0.7396544555857629,-4.550825339686049,-0.08814714334309903
103,-0.49719032750509035,-3.405642506916262,-0.06144580337215921
104,0.49981983388977996,3.048074318831384,-0.04053140788073073
105,-0.12392399069752107,-0.8438471264489045,-0.0687252156735153
106,0.22145148204876083,1.2772187828971715,-0.05319829852981284
107,0.12655726748315366,0.7166838552763233,-0.05733980779499859
108,0.08461154411250062,0.4341009159168241,-0.07640402191945783
109,-0.7984752804476932,-5.574728259976968,-0.0733206184960844
110,-0.33006007047864305,-1.923800879686055,-0.07051005089795204
111,0.35248239946958354,2.3808005428695544,-0.05481042336607811
112,-0.7544374472017484,-5.832454497887918,-0.09422821709515139
113,-0.294841224434541,-1.957363488628383,-0.07936215426265048
114,0.19346876030416463,1.2040316819341035,-0.06365619154932345
115,-0.3146160939022995,-1.8629128794676375,-0.08177249881461712
116,0.22904254424509832,1.3952202060003138,-0.05116423409481807
117,0.38627059285815857,2.27063290202989,-0.049275024565769376
118,-0.18186270873665977,-1.3220647737411828,-0.05533749267019361
119,-0.2978798148525985,-2.2159767289436583,-0.05553237045571213
120,0.5612176523836083,3.8036937261354486,-0.0471281637358113
121,-0.2311642375960534,-1.6702073762093872,-0.08438127719299471
122,0.5120871310244824,3.2667540281618335,-0.053889077613716085
123,-0.58057586393615,-3.991990081081609,-0.08166495930201012
124,0.006690363200641763,-0.10229045250030877,-0.07457500959298602
125,-0.9621276647073593,-6.901283161156712,-0.09619912251411789
126,0.6217558418835828,4.248406719023534,-0.06554585297180093
127,-0.35990679732296976,-2.358005384269257,-0.08466437902881607
128,1.165606898734717,7.750364672212107,-0.04368864193419564
129,-0.3261665669762594,-2.1405746457762165,-0.04899953590434081
130,0.31170411058937547,1.9029834925835765,-0.0994888317877598
131,-0.342821305632692,-2.6024734872009736,-0.10585547612076329
132,0.48110808025059315,2.8747154788023366,-0.04810846189810025
133,0.07615571877243058,0.37598464358574724,-0.053083195426172014
134,1.156298384401072,7.4240349707966224,-0.04559762889471419
135,1.0220521106233809,6.642760443371443,-0.04747221370409216
136,0.11410021004239525,0.6569641613912713,-0.04098563242748088
137,0.5203437816913282,3.0907700952321093,-0.06427798225414305
138,0.7640777443696726,5.426416766732189,-0.04759626162389585
139,-0.33485819796162236,-2.4244656347432447,-0.09163147172040953
140,0.6163463616268804,3.764242857552169,-0.05362737316698274
141,0.33527400133426355,2.072049886152083,-0.04711596326599743
142,-0.7465753104240027,-4.281911018116258,-0.08925856185962355
143,-0.38340671736093374,-2.9875194496409185,-0.06457917597914942
144,1.4169183812049024,8.401988104582458,-0.025639338278510393
145,1.3467183908340143,8.865633747835155,-0.034521195277163574
146,0.6926962251965858,4.436036548537237,-0.042542948667588565
147,-0.4007479944300573,-3.1032791856803854,-0.08355911101933922
148,0.28754331353001755,1.8073343838515887,-0.05824614406220452
149,0.9212839282348249,5.890922369715579,-0.0430783288117218
150,-0.14643339833178595,-0.9957405673995723,-0.0672069982185729
151,0.2654213625055722,1.568719946326702,-0.06808045025289555
152,0.10612940508275157,0.6057237704258478,-0.056391201934387736
153,0.0011660125808147595,-0.09247804641270285,-0.06456713218766019
154,-0.7021462478544512,-4.563521483964417,-0.10593561044281552
155,-0.5222895430650701,-3.596910936033859,-0.06704093368185249
156,-0.2773364488193822,-1.817540270856588,-0.09637616380323255
157,0.6704011604521819,4.492847577396164,-0.045190821700271444
158,0.1359499180590995,0.7987390009540185,-0.07217031514342453
159,-0.9122537065090331,-6.130661390705317,-0.11192248426314211
160,0.49396120349999534,3.4584574522130707,-0.07030902893000879
161,0.6291140325658153,3.9304249192405827,-0.044839566626106886
162,-0.30790355885058096,-2.1304386606358805,-0.06691053459461072
163,-0.6848661682021477,-4.092767532400177,-0.10537881367918644
164,0.20890976888784935,1.297748486645589,-0.05282833780189189
165,-0.0820877266180102,-0.6600115820843522,-0.06497750731998508
166,1.3675143633598212,8.684921585778781,-0.04481383690412244
167,-0.10135271192616442,-0.7225266847680878,-0.05134716342322565
168,-0.6827096285628044,-5.25115368247776,-0.10024505694485075
169,0.09064539980766788,0.4884774169746642,-0.05213767040554296
170,-0.8188286056419013,-6.077951819128302,-0.0811582953438219
171,0.8894569985074984,6.128744564262467,-0.05055924713886739
172,0.7514174324949492,4.846002709912289,-0.050587009201997435
173,-0.632195216428791,-4.1721103181697305,-0.08119009270794364
174,-0.22085487425301809,-1.4637758922845023,-0.05741336092382787
175,0.734209706938042,4.345479701387478,-0.06748781196355602
176,0.7847089482806323,5.060234332734503,-0.056632307372093904
177,0.6639282378790304,4.265644416402115,-0.06037665658539115
178,0.012019578915355652,-0.02989057886390034,-0.08262966241366398
179,0.22879789488717966,1.5382489902384444,-0.06637910057690599
180,0.29151001356577205,1.8746971534434165,-0.055440616386026265
181,-1.2431371627544896,-7.770429039143112,-0.10524298518200104
182,-0.583083948921331,-3.5165542491965573,-0.07066930504614688
183,-0.8219248432431583,-5.986407528696125,-0.10152353768849076
184,-0.4279696078607598,-2.997470737497554,-0.08873628958135737
185,-0.19045016936407508,-1.3612111404701865,-0.058629219053395576
186,-0.04411787894429508,-0.3744897967690619,-0.06720878084632753
187,-0.13087211369205928,-0.9294092933374687,-0.08028191409437202
188,0.3897215546590774,2.380461328192407,-0.04716199397175358
189,-0.4312780299892986,-3.4011252630565147,-0.11572887131672227
190,-0.3608388884143561,-2.5991998806458083,-0.0829080512553092
191,0.23038355884160003,1.471376823917292,-0.07851996945514816
192,1.480973410784195,10.903854462276996,-0.056821314268744594
193,-0.7986525840599001,-5.700419718581284,-0.1154951245653717
194,-0.6630228099798957,-4.5885305973525465,-0.07519335521179249
195,0.123393684226676,0.707268963478791,-0.07350525922824325
196,-0.05905189831055014,-0.528326215261643,-0.06777304318532595
197,-0.7837019709425286,-5.2266024407995655,-0.06563195729324789
198,-1.2821756396137132,-9.289073514638623,-0.13092450588555726
199,-0.7685338755676367,-5.906813721529636,-0.08062461972389234
200,1.1312524660163195,6.859890294791637,-0.04069866101625552
201,-1.0232972531150584,-6.470320771086713,-0.09327272762878469
202,1.229828773152548,7.884588563762418,-0.033971401346257535
203,-0.6757867510108816,-4.222457323859475,-0.07318965831765234
204,0.8789481621550226,5.391537343545161,-0.05517418459195533
205,-0.015440747375628092,-0.2334384389862998,-0.056169031331718355
206,0.7581738519824534,4.7499442317394225,-0.05536902702420876
207,-0.37765676496344447,-2.5179340703216258,-0.07305069835667222
208,-0.5445519460256297,-4.339130211153064,-0.09920371094810643
209,0.5984692068269375,3.9896957144298417,-0.05350286017946004
210,-1.3258390850658668,-8.836361545164307,-0.10894833969960571
211,0.24939372333436705,1.5356502696428853,-0.05813023925576166
212,-0.7563447689306233,-4.770468299453134,-0.07414690877362484
213,-0.21145429896057621,-1.5186905730974476,-0.06600339760606455
214,0.20450391087268388,1.1912892208040926,-0.06011165616885694
215,0.7052044499174637,4.418032217810386,-0.06327213968714507
216,-0.5798733517557724,-4.052468581917202,-0.10008430093838472
217,0.5616434443978912,3.489837763162451,-0.04497783477751105
218,-0.8321158578625651,-5.920270635919167,-0.08795149136392943
219,1.1248730181388795,7.161126553028918,-0.03383225061430517
220,0.534844382919657,3.2502196967508556,-0.05424530966277474
221,-0.9657031447771267,-6.557117387553157,-0.10122686788219082
222,-0.48910689128960605,-3.1343287161478606,-0.08446587543074613
223,-0.3898810882433987,-3.0120031648710577,-0.08010765196032099
224,0.0662785551352066,0.30419942106478803,-0.067370835512777
225,1.0143972145137774,6.355887795010351,-0.05413150545084755
226,0.6753349216960819,4.3443969478930144,-0.040135336332316696
227,0.3991855121232968,2.4858805311963383,-0.05054407815733175
228,0.750383795640617,4.867058978861483,-0.038972542513021624
229,0.4707261437573884,3.137617313210117,-0.055678539689988926
230,0.18484725850119782,1.2289641105139637,-0.08119733738447676
231,1.2082641305839545,8.26980209132222,-0.04887758271531861
232,-0.4253211843714828,-2.9591006186874824,-0.0697867939548047
233,0.24603580375184822,1.498747473381612,-0.0709878658051536
234,-1.5984225583344116,-10.808278967508922,-0.13159575192764295
235,-0.6960340155657855,-5.14107466336241,-0.08757434927558005
236,-0.362495762626662,-2.3395274032262936,-0.08413034470603853
237,-1.5642012696030643,-9.48061560448763,-0.1368167667183352
238,-0.8165363501323031,-6.263679013054513,-0.11650713087200648
239,-0.2082631130607697,-1.3553858880617775,-0.08981710299085444
240,0.24229376768305044,1.5340924468871808,-0.04927242505079643
241,-0.9295247898108769,-6.566354591974955,-0.1030139977215655
242,-1.4421044108821437,-10.014451694671589,-0.12419992681993974
243,1.0858101943778367,7.336245461065993,-0.03616892413049133
244,-1.2284579339975186,-7.261769593024569,-0.0933297869585411
245,-0.4609929535096049,-3.2362056873668,-0.08198062144066265
246,0.46909251762776705,2.9116325502570373,-0.038253347781113556
247,-0.1171863933157537,-0.9042093755468383,-0.04464227900552442
248,-0.5977451432422437,-3.7186489108385845,-0.08789584785710824
249,-0.0653299958831546,-0.5000933914177441,-0.05461358953999762
250,2.595982633398636,15.248239367679561,-0.017619266622637575
251,0.0336787527721879,0.10959534340970745,-0.05950594826481148
252,0.44602495667080355,2.5987302547444413,-0.051348792888876615
253,1.7754168414302198,11.09342945879832,-0.030778266418413858
254,-1.5596646814285728,-10.7956480040021,-0.1410034243438848
255,0.5186151171663146,3.4922575071702155,-0.05986623942898628
256,-0.17844001792076783,-1.4495386351996764,-0.0802409750081371
257,-0.3156111635759136,-2.359172355968786,-0.06266866615848055
258,0.3018306736597962,1.9389196981376422,-0.05562570663681299
259,0.4522575749286036,2.829306901647932,-0.04683421613934513
260,0.8632656686297175,5.697228064335369,-0.0373188980607182
261,-0.3271617936897605,-2.295392129011542,-0.0925114411657082
262,-0.29579589152961183,-2.0891104161136376,-0.04441113833109056
263,0.01119136329467161,-0.03580160208257466,-0.06954620571201553
264,-0.8710745680764758,-6.895442369639748,-0.08660109949652339
265,0.6693893097393033,4.140831558181568,-0.06374266277396834
266,-0.15443210891027498,-1.0776541485578273,-0.05860293856229304
267,-0.7774603959891491,-5.202055902685066,-0.08762687677915193
268,0.31030614212840735,2.017242842730771,-0.06409477193572066
269,-0.3442137077686201,-2.1733809777029323,-0.09507683455114357
270,0.08184620867611885,0.4513741256794601,-0.06128002349438755
271,0.23664074288067596,1.4571570458428607,-0.0582346608888078
272,-0.057617683047660496,-0.49755431625262414,-0.07984524804916215
273,1.354360858458703,8.857636028674909,-0.060400145448004094
274,-0.04283429880228287,-0.35608230030388377,-0.0594921610227791
275,-0.8409459658579607,-5.462130258263043,-0.08571214879174083
276,-0.8678826885470139,-5.620640293547263,-0.09847362444183028
277,0.537517191152585,3.3181949913600572,-0.0400712804901493
278,-0.7448165843468086,-5.592648615675621,-0.1009833793127235
279,0.6007476314552692,3.6490175046168805,-0.06871671440557514
280,0.490562739054987,3.4603241917890104,-0.042284127374237035
281,-0.1686726088294463,-1.3415489712783946,-0.08956351778691962
282,-1.1943424036800427,-7.738808372317019,-0.09327639755567252
283,-0.7077623007300997,-4.961696089091417,-0.0898435569924051
284,1.549344925204877,9.705060098545303,-0.031775085007106685
285,-0.7246287683399683,-4.552978937505703,-0.09594396538233785
286,-0.1811434913690304,-1.307294762662492,-0.06374493725573582
287,-1.119902295339935,-8.037711989671248,-0.10740466850287844
288,0.3434538859740158,2.1694788361129813,-0.046675251338828994
289,-0.051671107789019136,-0.5436875902289251,-0.08666821981783912
290,-0.40149274030224497,-2.8035758821691292,-0.061857075216860125
291,-0.3587258968394741,-2.2939751893916727,-0.07073693899586164
292,0.317376552811965,1.8149852589856463,-0.04879035558879363
293,0.9575967600637437,6.634012236347564,-0.03540026673833363
294,0.0019311678400285271,-0.13386660581004017,-0.06593018260993533
295,-0.4365920276876748,-2.805563700924829,-0.08757452859071735
296,0.8023887778546641,4.881182792935745,-0.054441214644211144
297,0.10006269369918513,0.5804440147924916,-0.06437191443544088
298,0.7036997083709905,4.382783492812803,-0.05373491242398565
299,-0.19169386622207396,-1.3977773639196833,-0.06184071088937815
300,-1.4387467213099243,-9.49842064650258,-0.10733754203233048
301,1.5821859252397628,10.371945602098487,-0.029481598076312454
302,-1.1515261001122863,-8.002773783535666,-0.10291781528426802
303,1.6101553022983528,10.00155279938415,-0.024644853331963756
304,0.3718501474236348,2.086457117421525,-0.06361783228639473
305,-1.501722023704801,-11.295247909079787,-0.12773843053103984
306,1.4636343445345879,8.587801138056594,-0.03839982442007295
307,1.2023342633486889,7.485530587919587,-0.05273249363241972
308,-0.2721889155818893,-1.7285842027077725,-0.055899763119085955
309,0.9235655961208208,6.0971605712398125,-0.02660428187760433
310,1.5335078724599887,10.296829532414531,-0.04544338138930071
311,0.6218373586711224,4.119342310605356,-0.044244696359347246
312,0.14910089350118805,0.8563828471982227,-0.05444388441144388
313,0.27072388194467334,1.658624222806604,-0.06655398296041115
314,-0.590406101280923,-4.240457945577547,-0.07848687659714526
315,1.265896844011587,8.513902011308726,-0.04487177061761938
316,0.6943216620877729,4.4616115844008375,-0.04126231575725703
317,-0.36035803335411204,-2.3681406460420273,-0.05750429782895461
318,-0.0019195854201137074,-0.1210437241187523,-0.06299156293896735
319,-0.04227339036124643,-0.3939582426610633,-0.06243120348239917
320,0.024849643309220227,0.058390439200084465,-0.06059882714357667
321,0.2928844654317947,1.8640275445529042,-0.06432764491716336
322,-0.7190172270132494,-4.611101573685906,-0.06825952638733579
323,0.12748457846107628,0.8149243550220175,-0.07412194283829665
324,0.27915171613931766,1.9186874562731493,-0.05545569114639948
325,-0.2635269678268007,-1.846005262715844,-0.07632739912554942
326,-1.3674452862785127,-9.340567432193724,-0.12693001817432414
327,2.539474760981836,16.44862322755152,-0.020666380004654705
328,-0.22984962238350123,-1.6627007627952994,-0.05891390466532975
329,-0.36256914336789114,-2.4784271880832764,-0.06001912655436026
330,0.7056804663399383,4.722211686449462,-0.04257318438149715
331,0.35222163473924906,2.331973091020001,-0.041802484996784184
332,0.7148321813331295,4.740254969139102,-0.06066457984285634
333,-0.010838075838043883,-0.1617291213048655,-0.04844181767485645
334,0.6417124708793992,3.7009323483453205,-0.04761721880753966
335,0.5624195672271243,3.967014631484367,-0.062137361298557736
336,-0.6299931085532777,-4.215746143580379,-0.07938332132765913
337,-0.6085616053534776,-4.3869798239978275,-0.08183993701923187
338,-0.740157337789898,-4.550611398275617,-0.10345632527974435
339,-0.5968838150345231,-4.235238386835061,-0.09908227884433674
340,-0.7326553489360749,-5.0985018452132325,-0.07059407814758989
341,0.7730075925609157,5.131559673028607,-0.034876864717870326
342,0.2575610364059445,1.5106342496661762,-0.05295532101957168
343,0.0828294757881938,0.41391492571696276,-0.04910979613187172
344,-0.04804550918779003,-0.41820267363491537,-0.05442177510674995
345,-0.04526141731458098,-0.4466151141090613,-0.08312942944288548
346,1.1549575649135202,8.214803264378112,-0.049427309383499374
347,-0.12034512188115462,-0.9785956777596416,-0.07246144586428349
348,-0.43460238228796655,-2.6471865215812795,-0.05083558709120628
349,0.14618656513265801,0.8248523903140903,-0.05470038212276407
350,-0.4993135973212186,-3.80120157266316,-0.07948743886508103
351,0.7663038870375665,5.764046994894656,-0.04193781646534778
352,0.5315568070109826,3.3102100182496486,-0.05064683200898901
353,1.5309180058314236,9.909736803442403,-0.045122498158470026
354,0.11903925559494637,0.6716081302597487,-0.05676502248054327
355,0.19621474146550333,1.2637200652733327,-0.07609865798075433
356,-0.19869406860026514,-1.2928160598969618,-0.04805093224403256
357,0.45347980635208796,2.794063057014151,-0.047102026681081544
358,0.6103038422355593,3.5116378658795355,-0.03653434811315048
359,-0.7372996785230558,-5.21058352610797,-0.130204260987969
360,-0.7285123114730063,-5.174061966757004,-0.118690755761376
361,0.7145963452068521,4.274899434044599,-0.06091438236310087
362,-1.8110098741432754,-10.435006011995739,-0.13387211136118116
363,0.7288020043639376,4.895695697677338,-0.03552652432968817
364,0.32747470945512125,2.233604670810041,-0.05428403622192468
365,-0.7797259823758671,-5.1388733875046055,-0.09244926363473427
366,0.5230309201824017,3.131214536093685,-0.03629271077509366
367,0.49256160876512034,2.883834459285106,-0.04428915931897093
368,0.4002573071229364,2.5987741060481406,-0.07771326707438286
369,0.5179312897772992,3.401990172790459,-0.043136981120711515
370,-0.6360931927207075,-4.59769631582192,-0.07752346968024448
371,-0.8742197136549629,-5.798394832958309,-0.10718442388815752
372,1.0562960826059868,7.40715122314608,-0.0579330016528401
373,0.4713486531508718,3.2520084089294965,-0.07111674656140543
374,-1.0256307573806198,-7.486987602055617,-0.1304848911820019
375,0.7256592231670727,4.347220098396876,-0.04893629264987065
376,-0.8000296393005194,-5.304462242643659,-0.1361084406720271
377,0.3933511505962521,2.347777544771912,-0.06367554565411093
378,-0.6275085597753469,-5.262353502319128,-0.12424866808929669
379,0.2952962838425922,1.8805331736523323,-0.05788223478368004
380,-2.324687259919279,-15.479773346332259,-0.17515842156415462
381,1.6856932606962405,10.936465090145319,-0.026516810102717447
382,-0.19830522619427152,-1.4490224332632917,-0.06188700283365567
383,-0.9927065173970283,-6.75619606612905,-0.08612981114841411
384,0.6292189600133142,3.654994550012569,-0.05402534927316449
385,-0.7192984338452796,-5.068642662074452,-0.08387225733281967
386,-1.325675492102147,-9.399475097124999,-0.1186262737796171
387,0.3950300660732653,2.3246291595601543,-0.035802706193412304
388,0.31228239550421155,1.8635818702892992,-0.05326927633356027
389,-0.8554431838778281,-5.682386774018145,-0.1074131270309977
390,-0.716726106245234,-5.232480817435992,-0.07832974506350832
391,-0.5963451915329487,-3.879548900500218,-0.09093207107476986
392,-0.8460440995976928,-5.085471995044322,-0.09187004143089483
393,0.6102296130024204,3.7070778691690176,-0.06864635998762392
394,0.6058754077393308,4.367057757136061,-0.06358713648383008
395,0.5677407742944741,3.6368138795189076,-0.05148516813261195
396,-0.5349174330393469,-3.4619633026791052,-0.09841365785631062
397,0.016849474331618985,0.004131198603962716,-0.05503226584267673
398,-0.6307329130299912,-3.902558178624349,-0.06686470486623053
399,0.47823463385933945,2.9675064190418876,-0.046414688307430674
400,0.6605557770632563,4.62685740230333,-0.05258174487826306
401,-0.04760309747627958,-0.5348643841482925,-0.06497061094839429
402,-0.0029559644727482903,-0.14262804439884036,-0.04978944933641738
403,-0.5419195728995347,-3.4331723565021455,-0.06574160455647438
404,0.7302877222436577,4.809771036319699,-0.03683156554274991
405,0.13652026574477366,0.7165052893962187,-0.046052745795446604
406,-0.8767706736201946,-6.50840570090171,-0.12848109541516373
407,0.11063712013398092,0.6463614900534154,-0.059372592223442267
408,-0.06084876914130138,-0.5483222915708352,-0.05401211434656572
409,-0.7167177267460282,-4.874421180084665,-0.10387919222950759
410,0.6807011908997118,4.6999470811438515,-0.055085338914322324
411,-0.11036035288018027,-0.9157250948720552,-0.06238351503097084
412,-1.1290546355517406,-7.920665178299258,-0.109893215865285
413,0.538691430077546,3.420810686885156,-0.05417079296176375
414,1.6085430118008441,9.57998356517422,-0.03775668179258207
415,0.019221888453596358,0.0011921142382798067,-0.08396659931417372
416,-0.08327804623286322,-0.6155636649713414,-0.05006015893039417
417,0.36184914863816026,2.083254903567333,-0.05209479504587655
418,0.5932182529273198,3.8342775883585256,-0.04570327704921995
419,0.20478386138640522,1.1783183611591586,-0.045902215639784916
420,0.40263061915768644,2.356198115690522,-0.04019038207983372
421,0.4049233349418025,2.785845622589722,-0.05664167515171059
422,-0.13791058236412404,-1.0905531667328994,-0.06968439380013958
423,-0.3584117587785327,-2.5315215721094853,-0.0726237445532476
424,0.8384638019172401,5.18104919205955,-0.04312600051963211
425,-0.20665729689435142,-1.3738977701718946,-0.06282616017797571
426,-0.7434240719569244,-4.869957916406742,-0.10715657518061283
427,0.6271615313441525,3.822970210065857,-0.04977546451043047
428,0.7924808746701709,4.814836887700502,-0.03835376426791082
429,0.2179030861728311,1.3396755949959482,-0.07363812742398901
430,0.8575296429314198,5.347201072972418,-0.04234967395904898
431,-0.0292158650741364,-0.3318957535063838,-0.08610456524621779
432,-1.4129644270316721,-9.128089109860117,-0.12252190994186796
433,0.2120389981733492,1.2449052877487876,-0.06710312371212701
434,1.2163845469627046,9.407299721897333,-0.05232386113008758
435,-0.31464654592158386,-2.377660650359903,-0.0942859951386712
436,0.04704171982329416,0.19924163609461587,-0.0616002598216322
437,1.1590189361818182,7.211557105488731,-0.04845676933919274
438,0.22145465660890085,1.3608916726399967,-0.07136318712785583
439,-0.5898516659945631,-3.7320230230341256,-0.08893673762936583
440,0.6738867330598898,4.404229226076217,-0.057327005628517114
441,-0.18698718576030368,-1.3629481925465203,-0.08420257213299054
442,0.36043662066109033,2.219679305802824,-0.07694144085277876
443,0.043172124920200776,0.16799456930283174,-0.05946770488169484
444,0.24507562666563518,1.3536381783276985,-0.06452781735953872
445,1.1547829187163847,7.088242399316735,-0.026532081552906317
446,0.02612116520655138,0.06310419286130742,-0.05817159214580758
447,-0.38479080584930847,-2.5842575171172943,-0.11523814244621589
448,-1.6653392170693309,-11.30417821134877,-0.12336473135147419
449,0.6501084858395361,4.189949811480065,-0.06003858852257837
450,0.23037619266810805,1.324874388847297,-0.05382903704245412
451,0.9621476403640014,6.257272693457927,-0.057025080563699926
452,-1.492028657173176,-9.331332112168145,-0.12385242950342001
453,1.2391773007706204,7.430461407789268,-0.03845335835313912
454,-0.39555774062917853,-2.425735296361231,-0.09109595461553643
455,-0.4826774610996327,-3.6359280354075207,-0.09101905310417246
456,1.3268873238671621,8.026093153993653,-0.03525112919351392
457,-0.22421318298963008,-1.5562207591298338,-0.06768551755730123
458,0.8241384008768634,4.982302275650241,-0.03650794749468311
459,0.05963745179129158,0.2570090831907068,-0.042423572611954286
460,0.9298449372487819,6.240604011751594,-0.07326768866549171
