regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,6,-101.53704570001102,-1.01537045700011,86.01701508273901,-16.922840950001838,1.685419754266511e-13
HIGH_VOL,12,-129.30979888958439,-1.2930979888958438,109.54467745982608,-10.775816574132032,1.685419754266511e-13
BEAR,24,-181.42405846672992,-1.8142405846672993,153.69322463459005,-7.55933576944708,1.685419754266511e-13
BULL,126,133.2589275696339,1.3325892756963391,-112.89017819695712,1.0576105362669357,1.685419754266511e-13
SIDEWAYS,84,414.119570016012,4.14119570016012,-350.8210136955051,4.929994881143,1.685419754266511e-13
RECOVERY,90,-146.7443548932236,-1.467443548932236,124.31434557836312,-1.630492832146929,1.685419754266511e-13
OTHER,207,-106.40621706602005,-1.0640621706602005,90.14192913694407,-0.5140396959711113,1.685419754266511e-13
