asset,cluster,individual_sharpe,cluster_avg_sharpe,param_distance
BTC,cluster_0,2.011341735004386,3.0701344652409173,9.127568131764342
UNI,cluster_0,3.827126867230134,3.0701344652409173,7.685213074469699
SUI,cluster_0,2.5628523512818497,3.0701344652409173,9.420721840708387
SEI,cluster_0,3.879216907447298,3.0701344652409173,11.407234546549834
ETH,cluster_1,3.965759181388176,4.091061375626825,6.656763477847174
AVAX,cluster_1,4.216363569865473,4.091061375626825,6.562202374203344
